Category,GHG,Region,1990,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100
industry,NH3,HI,2.14E-05,2.86E-05,4.71E-05,2.92E-05,2.88E-05,2.88E-05,2.81E-05,2.59E-05,2.57E-05,2.45E-05,2.28E-05,2.91E-05,2.68E-05,2.39E-05,2.24E-05,2.18E-05,2.18E-05,2.24E-05,2.29E-05,2.32E-05,2.31E-05
power,NH3,HI,0,1.97E-06,0.000223221,0.000199308,0.000145408,0.000124977,0.000103842,6.19E-05,4.71E-05,3.12E-05,3.21E-05,2.42E-05,4.84E-06,4.08E-06,7.95E-06,6.30E-05,0.000154576,0.000143874,0.000141501,0.000141971,0.000153336
residential commercial,NH3,HI,0,5.35E-06,9.02E-05,2.78E-05,2.14E-05,2.15E-05,2.14E-05,2.05E-05,2.09E-05,2.10E-05,2.11E-05,2.14E-05,2.15E-05,2.15E-05,2.15E-05,2.14E-05,2.14E-05,2.15E-05,2.16E-05,2.19E-05,2.23E-05
transportation,NH3,HI,0.0004689,0.00045141,0.00036927,0.000341306,0.000292716,0.000285091,0.000270867,0.000259473,0.000260491,0.000263008,0.000254975,0.00026141,0.000259148,0.000259344,0.000266736,0.000272488,0.000276599,0.000279519,0.00028302,0.000285007,0.000287208
industry,NMVOC,HI,0.007116331,0.014114803,0.018209495,0.014902041,0.011860162,0.012153886,0.012846334,0.013085224,0.013641303,0.014023915,0.01441207,0.016173659,0.015838465,0.015383789,0.01511409,0.01519751,0.015438455,0.015820106,0.016163116,0.016420931,0.016559855
power,NMVOC,HI,0.000489377,0.000136278,0.000288715,0.000178549,0.000138704,0.000118244,9.66E-05,5.28E-05,3.57E-05,1.85E-05,1.18E-05,1.68E-05,4.67E-07,3.44E-07,7.52E-07,7.27E-06,1.72E-05,1.36E-05,1.52E-05,1.54E-05,1.71E-05
residential commercial,NMVOC,HI,1.46E-05,0.000668947,0.000400273,0.000125859,9.38E-05,9.62E-05,9.84E-05,9.93E-05,0.000100644,0.000101542,0.000102712,0.000102368,0.000102481,0.000102623,0.000102589,0.00010258,0.000102624,0.000102768,0.000102978,0.000103276,0.000103685
transportation,NMVOC,HI,0.030229278,0.010924136,0.008477428,0.007847319,0.006289339,0.005255347,0.004379859,0.003903801,0.003783627,0.003741933,0.003443782,0.003720915,0.003565481,0.003434605,0.003394047,0.003370888,0.003395953,0.003434821,0.003470728,0.003516028,0.003559202
industry,NOx,HI,0.01669306,0.009896133,0.009025779,0.004820927,0.00476578,0.004739998,0.004660337,0.004454078,0.004394484,0.004135108,0.00376409,0.004011808,0.002876304,0.0017261,0.0012469,0.00107988,0.0010939,0.00112677,0.0011536,0.00116769,0.00116469
power,NOx,HI,0.013028709,0.005577091,0.020318101,0.017946069,0.013573487,0.011524375,0.009383799,0.005202454,0.003492727,0.001770077,0.001025201,0.001719072,4.82E-05,1.81E-05,0.000136379,0.001805201,0.004616869,0.004334913,0.004217364,0.004241257,0.004586863
residential commercial,NOx,HI,3.41E-05,0.000465008,0.000397552,0.000201887,0.000177181,0.000175458,0.000174649,0.000161062,0.000165478,0.000163693,0.000162522,0.000172571,0.000175694,0.000178499,0.000177663,0.000177831,0.00017841,0.000181677,0.000186197,0.000193082,0.00020317
transportation,NOx,HI,0.111399904,0.074052593,0.048922769,0.011613192,0.008627132,0.006786342,0.00555483,0.004517325,0.004309148,0.004261544,0.004165474,0.005572371,0.005623805,0.005484133,0.00542197,0.005453248,0.005494677,0.005591302,0.005686745,0.005786408,0.005877535
industry,OC,HI,0.000581516,0.000340058,0.000259886,0.00016371,0.00016395,0.00016308,0.00016321,0.00016021,0.00015811,0.00014849,0.00013562,0.00013156,8.17E-05,3.15E-05,1.01E-05,2.28E-06,2.12E-06,2.24E-06,2.40E-06,2.51E-06,2.52E-06
power,OC,HI,2.54E-05,7.80E-05,0.000152679,0.000128992,0.000101335,8.66E-05,7.07E-05,3.80E-05,2.53E-05,1.26E-05,7.08E-06,1.17E-05,1.31E-07,1.33E-07,1.44E-06,2.03E-05,4.87E-05,3.75E-05,4.25E-05,4.33E-05,4.83E-05
residential commercial,OC,HI,1.22E-06,0.000175302,0.000346145,9.35E-05,9.63E-05,9.89E-05,0.000101349,0.000102577,0.000103994,0.000105289,0.000106543,0.000106174,0.00010625,0.000106362,0.000106349,0.000106368,0.000106398,0.000106479,0.000106608,0.000106706,0.00010679
transportation,OC,HI,0.00095792,0.000372827,0.000323711,0.000296579,0.000256837,0.000208526,0.000176572,0.000131731,0.000129143,0.000124352,0.000119068,0.000177144,0.000174077,0.000166358,0.000162838,0.000160973,0.000161252,0.000164158,0.00016725,0.000170939,0.000174244
industry,PM2.5,HI,0.002654047,0.002534748,0.003751345,0.002321415,0.001831152,0.001829954,0.001825758,0.001807561,0.001801864,0.001772566,0.00172867,0.001743176,0.001590478,0.001433979,0.001366689,0.001341884,0.001341648,0.001345206,0.001348541,0.001350571,0.00135036
power,PM2.5,HI,0.000219452,0.00092993,0.001805461,0.001412011,0.001098012,0.000943205,0.000796539,0.000610909,0.000574168,0.000636514,0.00100749,0.000132328,1.36E-06,5.27E-07,4.86E-06,6.70E-05,0.00016764,0.000146603,0.000150528,0.000152014,0.000166394
residential commercial,PM2.5,HI,2.98E-06,0.000271135,0.000545381,0.000174879,0.000130117,0.000133566,0.000136821,0.000137949,0.000139625,0.000141042,0.000142986,0.000142415,0.000142527,0.000142667,0.000142662,0.000142684,0.000142735,0.000142846,0.000143008,0.000143156,0.000143288
transportation,PM2.5,HI,0.00260584,0.00117687,0.00100349,0.000556701,0.000425678,0.000373348,0.000349975,0.000321654,0.000333695,0.000334985,0.000328739,0.000405293,0.000395427,0.000377335,0.00036572,0.000360226,0.00035802,0.000361126,0.000364614,0.000368492,0.000372373
industry,SO2,HI,0.013868375,0.004966146,0.00501582,0.0014049,0.0013553,0.0013519,0.0013307,0.0012608,0.0012498,0.0011936,0.0011065,0.0013067,0.0011182,0.00090347,0.00080169,0.00076437,0.000766971,0.000795814,0.000820775,0.000836777,0.000835779
power,SO2,HI,0.022200888,0.0018704,0.019318357,0.01601725,0.011457939,0.009725942,0.00791417,0.004385023,0.002939821,0.001492895,0.000872436,0.0014191,2.61E-05,7.67E-06,2.01E-05,0.000252164,0.000642789,0.000591879,0.000583466,0.00058844,0.000637894
residential commercial,SO2,HI,0.000258575,0.000869511,0.000436065,2.93E-05,2.67E-05,2.65E-05,2.55E-05,2.09E-05,1.85E-05,1.66E-05,1.60E-05,1.80E-05,1.84E-05,1.88E-05,1.89E-05,1.91E-05,1.92E-05,1.95E-05,1.97E-05,1.98E-05,1.99E-05
transportation,SO2,HI,0.0312283,0.01835296,0.012095137,0.000422642,0.000401822,0.000382725,0.000370651,0.000339393,0.000347803,0.00034363,0.000333119,0.00043335,0.00042429,0.000408741,0.000399741,0.000393292,0.000389731,0.000392119,0.000395418,0.000399862,0.00040316
industry,BC,IA,0.003081893,0.00248613,0.001935383,0.001475194,0.00142702,0.001430213,0.001439717,0.001350255,0.001314309,0.0011584,0.0010207,0.002005246,0.002374028,0.002794355,0.003214614,0.003456202,0.003621519,0.003832395,0.004021163,0.004120289,0.004061279
power,BC,IA,5.46E-06,6.20E-05,3.81E-05,2.35E-05,1.68E-05,1.42E-05,1.28E-05,1.30E-05,1.47E-05,1.74E-05,1.94E-05,4.63E-06,5.28E-06,9.81E-06,6.46E-06,8.81E-06,9.12E-06,6.03E-06,1.06E-05,1.40E-05,9.70E-06
residential commercial,BC,IA,0.000455659,0.00050068,0.000383258,0.000396982,0.000382949,0.000375941,0.000380072,0.000337627,0.000291884,0.000238663,0.000201737,0.000165498,0.000162377,0.000164455,0.000164904,0.000165062,0.000164816,0.000166389,0.000170867,0.000173964,0.000174198
transportation,BC,IA,0.002839373,0.00187987,0.001727969,0.001181008,0.000679381,0.00045279,0.000335693,0.000235829,0.000233372,0.000240526,0.000244066,0.000278227,0.000289202,0.000301619,0.000318987,0.000335478,0.00034145,0.000347812,0.000353416,0.00035817,0.000361636
agriculture,CH4,IA,0.000522,0.000301,0.000297,0.00027,0.000289,0.00031,0.0003454,0.00057,0.000567,0.0006813,0.0007714,0.0007852,0.00080475,0.00082972,0.0008441,0.00086132,0.00087978,0.0009011,0.0009257,0.000936,0.0009435
industry,CH4,IA,0.00011153,0.00011376,0.00011106,9.11E-05,8.87E-05,9.06E-05,9.58E-05,9.42E-05,9.51E-05,8.89E-05,8.23E-05,0.00011443,0.00011055,0.00010692,0.00010999,0.00011164,0.00011344,0.00011751,0.00012074,0.00012282,0.00012175
power,CH4,IA,0.000123779,0.0001912,0.00019581,6.62E-05,8.12E-05,9.06E-05,9.37E-05,9.29E-05,0.000107664,0.000129969,0.000148735,6.79E-05,7.57E-05,7.90E-05,7.23E-05,8.24E-05,8.83E-05,8.16E-05,9.27E-05,0.000116195,0.000129396
residential commercial,CH4,IA,0.003885332,0.003092548,0.003476626,0.003172015,0.00289836,0.002651723,0.002370289,0.001934331,0.00158555,0.001202504,0.000995456,0.000817095,0.000848699,0.000878198,0.000869428,0.00084505,0.00082397,0.000819939,0.00083941,0.000885023,0.000971706
transportation,CH4,IA,0.006327308,0.00455251,0.00315281,0.00179395,0.00158982,0.00132456,0.00105111,0.00076064,0.00060982,0.00053686,0.00046999,0.00058664,0.00061944,0.00065713,0.00070095,0.00072365,0.00073998,0.0007552,0.00076612,0.00076965,0.00076368
agriculture,CO,IA,0,0.000484,0.000724,0.000999,0.000942,0.000892,0.000904,0.000817,0.000615,0.00049,0.00043,0.000465,0.000433,0.000432,0.000391,0.00035,0.000322,0.000338,0.000406,0.000468,0.000523
industry,CO,IA,0.163237353,0.234595764,0.158953595,0.12622765,0.121408357,0.120431514,0.118839486,0.109981438,0.104997065,0.090977013,0.079643059,0.104369995,0.06876939,0.033012539,0.018190579,0.013103315,0.013339762,0.013657352,0.01395464,0.014142298,0.01414793
power,CO,IA,0.004357113,0.0047431,0.0220161,0.017115156,0.010362016,0.005352517,0.003473105,0.002190543,0.002488774,0.002833913,0.003136094,0.004200447,0.004071878,0.003622194,0.002632874,0.002380631,0.00234456,0.002095046,0.0024205,0.003026464,0.003297022
residential commercial,CO,IA,0.07180912,0.06688162,0.029609103,0.032592291,0.030581163,0.029376842,0.028859066,0.024853464,0.020584306,0.015962465,0.01228946,0.008426728,0.00815059,0.008255305,0.008224325,0.008181984,0.008131617,0.008248833,0.008626343,0.008964182,0.009183657
transportation,CO,IA,0.960014116,0.359487484,0.253617588,0.227421592,0.174251688,0.134877275,0.099626225,0.080124287,0.07016501,0.070880775,0.0634234,0.071019059,0.071767404,0.070208734,0.069327636,0.068461285,0.06907855,0.070187346,0.071963513,0.075223229,0.080928785
agriculture,NH3,IA,0,1.43E-05,3.63E-05,6.24E-05,5.88E-05,5.57E-05,5.65E-05,5.11E-05,3.85E-05,3.06E-05,2.69E-05,2.90E-05,2.71E-05,2.70E-05,2.44E-05,2.18E-05,2.01E-05,2.11E-05,2.53E-05,2.92E-05,3.27E-05
industry,NH3,IA,0.004471673,0.006675581,0.00241219,0.00239258,0.00212361,0.00213138,0.00214121,0.0021304,0.002132771,0.002117314,0.002081808,0.00214969,0.00206325,0.00198108,0.001964987,0.001964795,0.001975153,0.001990527,0.002003606,0.002010505,0.002008327
power,NH3,IA,0,0.00024921,6.41E-05,8.29E-05,0.000286812,0.000326349,0.000372322,0.00042455,0.000499249,0.000603967,0.000694559,0.000373976,0.000423033,0.000387538,0.000364776,0.000396966,0.000423417,0.000408209,0.000437344,0.000539427,0.00064463
residential commercial,NH3,IA,0.001000942,0.000570052,0.001160158,0.000988965,0.000914137,0.000856017,0.000791071,0.000659516,0.00054713,0.000440035,0.000353479,0.000265604,0.000270461,0.000277642,0.000274818,0.000266778,0.000259439,0.000258085,0.000264401,0.000276363,0.000295028
transportation,NH3,IA,0.001304558,0.001185134,0.001125266,0.000991086,0.000821246,0.000775367,0.000725263,0.000675772,0.00065574,0.000644213,0.000592389,0.000623592,0.000623895,0.000632437,0.000661319,0.00067796,0.000692452,0.000705053,0.000716515,0.000724826,0.000729177
agriculture,NMVOC,IA,0,0.000249,0.00076,0.001504423,0.001418684,0.00134428,0.001362605,0.001231501,0.000928,0.00074,0.00065,0.000703,0.000656,0.000654,0.000592,0.00053,0.000488,0.000513,0.000614,0.000707,0.000791
industry,NMVOC,IA,0.114513347,0.098544284,0.06036972,0.060139002,0.053042311,0.049667953,0.048057054,0.048346868,0.049907207,0.050383838,0.051218829,0.057156862,0.054591598,0.051816229,0.051064854,0.05128943,0.05204308,0.05277792,0.05350952,0.05434316,0.05530815
power,NMVOC,IA,0.00049016,0.000520352,0.000576908,0.000353838,0.000219245,0.000119177,7.97E-05,5.03E-05,5.45E-05,5.93E-05,6.32E-05,8.24E-05,7.79E-05,7.16E-05,5.14E-05,4.76E-05,4.69E-05,4.09E-05,4.90E-05,6.17E-05,6.43E-05
residential commercial,NMVOC,IA,0.012852328,0.013715454,0.004381683,0.004084584,0.003834405,0.003701543,0.003656085,0.003128891,0.002562058,0.001957311,0.001462622,0.000938604,0.000897091,0.00090775,0.000903049,0.000898275,0.000891853,0.000906137,0.000955053,0.000995791,0.001018002
transportation,NMVOC,IA,0.084695023,0.030961977,0.026577966,0.022407103,0.016432979,0.012758513,0.009855603,0.008242921,0.007609592,0.007437695,0.006555373,0.007006791,0.007006624,0.007094721,0.00726662,0.00734357,0.007465377,0.007591114,0.007725033,0.007885015,0.008083026
agriculture,NOx,IA,0,0.000359,0.00100635,0.00137203,0.00129381,0.00122598,0.001242685,0.001122939,0.000846,0.000674,0.000591,0.000639,0.000595,0.000594,0.000537,0.00048,0.000443,0.000465,0.000557,0.000642,0.000719
industry,NOx,IA,0.07891137,0.07851859,0.061600107,0.04683623,0.045111891,0.044861279,0.044763898,0.042002588,0.040536402,0.03652687,0.032894605,0.044783815,0.036676421,0.02876863,0.026769878,0.026592254,0.02751634,0.028715066,0.029798438,0.030410103,0.030214716
power,NOx,IA,0.071046193,0.066630431,0.042071308,0.028366683,0.014166427,0.006542905,0.003511474,0.001339231,0.001402029,0.001393371,0.001388416,0.004257729,0.003619604,0.002812488,0.001661846,0.000955774,0.000744766,0.00065602,0.000685337,0.00084647,0.001007121
residential commercial,NOx,IA,0.010493839,0.008498363,0.006524434,0.007817121,0.007101402,0.0064362,0.005784422,0.004788979,0.004021337,0.002986499,0.00260577,0.002423066,0.00252252,0.002618434,0.002618938,0.002578338,0.002542755,0.002544139,0.002601726,0.002726265,0.002942062
transportation,NOx,IA,0.129072022,0.105389085,0.078262438,0.056804776,0.03703755,0.025379556,0.018291385,0.012943463,0.011231613,0.010624002,0.009899007,0.015739058,0.016625035,0.016826614,0.017427624,0.018051717,0.018578936,0.019093709,0.019543127,0.019887283,0.020041566
industry,OC,IA,0.00242442,0.002119922,0.001698447,0.001273337,0.001233051,0.00122909,0.0012171,0.0011373,0.0010952,0.0009636,0.0008487,0.0011053,0.000794,0.00048703,0.00037952,0.00035058,0.00036641,0.00038607,0.00040474,0.00041462,0.00040848
power,OC,IA,5.19E-06,5.84E-05,3.71E-05,9.09E-05,8.02E-05,6.92E-05,5.84E-05,3.94E-05,3.48E-05,2.98E-05,2.39E-05,2.07E-05,2.15E-05,4.24E-05,2.96E-05,4.16E-05,4.36E-05,3.02E-05,5.06E-05,6.61E-05,4.85E-05
residential commercial,OC,IA,0.004690993,0.005370846,0.004184742,0.004301618,0.004100682,0.0040147,0.003979728,0.003466394,0.00290949,0.002327987,0.001867053,0.001347469,0.001308419,0.001319187,0.001318229,0.001315421,0.001312451,0.00132662,0.001368796,0.001401225,0.001410639
transportation,OC,IA,0.00216024,0.000970927,0.000946728,0.000711757,0.000459106,0.000324747,0.000238898,0.000165457,0.000158441,0.000168139,0.000179232,0.0002076,0.000208289,0.000201953,0.000198038,0.000196883,0.000200656,0.000204639,0.000208901,0.000213795,0.000219359
agriculture,PM2.5,IA,0,3.46E-05,0.000247,0.00035,0.00033,0.000313,0.000317,0.000287,0.000216,0.000172,0.000151,0.000163,0.000152,0.000152,0.000137,0.000123,0.000113,0.000119,0.000142,0.000164,0.000184
industry,PM2.5,IA,0.010774857,0.01185721,0.011555526,0.010445234,0.009463602,0.009439162,0.009451586,0.009177071,0.009062887,0.008653057,0.008254847,0.009816887,0.009344107,0.008907298,0.008952821,0.009052533,0.009205013,0.009405582,0.009585938,0.009685077,0.009646243
power,PM2.5,IA,0.00071818,0.00813144,0.004861315,0.001935637,0.001103453,0.000978196,0.000978829,0.001416494,0.001789871,0.002331937,0.002776851,0.000298646,0.00024896,0.000220969,0.000123322,8.42E-05,6.90E-05,4.67E-05,7.22E-05,9.40E-05,7.25E-05
residential commercial,PM2.5,IA,0.007816233,0.008709732,0.006602013,0.006681266,0.006255339,0.005952845,0.005713645,0.004958744,0.004145464,0.003292858,0.002625791,0.00187471,0.001820413,0.001834966,0.001832881,0.001829197,0.00182419,0.001844394,0.001905654,0.001951254,0.001966341
transportation,PM2.5,IA,0.005968107,0.00331483,0.00309968,0.00195491,0.00112638,0.00075068,0.00057239,0.00046546,0.00048191,0.00050232,0.00050836,0.0005781,0.00056855,0.00054827,0.00054112,0.00054446,0.00055443,0.00056466,0.00057481,0.00058246,0.00058772
agriculture,SO2,IA,0,0.000445,0.000195,0.000135,0.000127,0.00012,0.000122,0.00011,8.29E-05,6.61E-05,5.80E-05,6.26E-05,5.84E-05,5.82E-05,5.27E-05,4.71E-05,4.34E-05,4.56E-05,5.47E-05,6.30E-05,7.05E-05
industry,SO2,IA,0.081649267,0.065014785,0.02864871,0.0285439,0.02790155,0.0281228,0.028417315,0.026759856,0.026587876,0.024905628,0.021485232,0.033476882,0.03428016,0.035663702,0.038867972,0.041036127,0.042859206,0.045178772,0.047254143,0.04836912,0.047802079
power,SO2,IA,0.163785108,0.117712588,0.096955367,0.048451822,0.017530694,0.007314765,0.003282119,0.000505513,0.000520941,0.000395554,0.000310011,0.004846554,0.004034463,0.003040803,0.001513954,0.000502297,0.000161111,5.67E-05,6.01E-05,7.96E-05,5.09E-05
residential commercial,SO2,IA,0.016826686,0.014392174,0.005464452,0.002452116,0.00197233,0.001701936,0.001401854,0.001054859,0.000754526,0.000234416,0.000188865,0.000153647,0.000151684,0.000155813,0.000157217,0.000157265,0.000156831,0.000158947,0.000164213,0.000168098,0.000168929
transportation,SO2,IA,0.006313535,0.00403638,0.00155652,0.000290392,0.00023131,0.000186088,0.000140193,0.000107648,9.02E-05,8.72E-05,8.21E-05,0.000100533,0.000105365,0.000111075,0.000117147,0.000119596,0.000121562,0.000123609,0.000125573,0.000127211,0.000127651
industry,BC,ID,0.001602839,0.002121193,0.001652014,0.001475155,0.001464778,0.001444988,0.001432915,0.001370691,0.001344083,0.00119218,0.00099219,0.00123968,0.00087138,0.00050326,0.00036832,0.000344365,0.000374352,0.000403326,0.000431246,0.000451327,0.000456567
power,BC,ID,8.46E-07,7.98E-06,2.31E-06,8.19E-06,2.81E-06,3.77E-06,3.24E-06,8.98E-07,8.06E-07,6.67E-07,5.54E-07,1.55E-06,2.05E-06,3.09E-06,2.26E-06,2.46E-06,2.01E-06,1.61E-06,2.49E-06,2.58E-06,1.85E-06
residential commercial,BC,ID,0.000442255,0.000417528,0.000326879,0.000107617,0.000106073,0.000107744,0.000113783,0.000100191,8.57E-05,6.67E-05,5.40E-05,4.45E-05,4.40E-05,4.57E-05,4.62E-05,4.63E-05,4.63E-05,4.71E-05,4.93E-05,5.10E-05,5.13E-05
transportation,BC,ID,0.001018404,0.000787143,0.000707237,0.000590295,0.000316042,0.00020674,0.000152377,0.000106938,0.0001074,0.000110968,0.000114134,0.000135382,0.00014671,0.000159711,0.000174966,0.000187894,0.000192102,0.000196511,0.000199972,0.000202704,0.000204357
agriculture,CH4,ID,0,0,0,0,0,0,1.00E-06,8.01E-06,9.89E-06,1.35E-05,1.61E-05,4.10E-08,1.89E-08,1.83E-08,5.28E-09,5.24E-09,1.13E-08,3.31E-08,7.59E-08,6.95E-08,5.78E-08
industry,CH4,ID,4.29E-05,5.66E-05,5.09E-05,3.64E-05,3.70E-05,3.96E-05,4.29E-05,4.24E-05,4.28E-05,4.07E-05,3.78E-05,4.65E-05,4.16E-05,3.65E-05,3.40E-05,3.27E-05,3.27E-05,3.35E-05,3.48E-05,3.61E-05,3.65E-05
power,CH4,ID,1.79E-05,6.56E-05,8.22E-05,0.000184529,0.000130502,9.42E-05,6.92E-05,3.06E-05,2.89E-05,2.79E-05,2.52E-05,1.81E-05,1.32E-05,1.51E-05,1.17E-05,1.31E-05,1.29E-05,1.17E-05,1.59E-05,2.20E-05,3.12E-05
residential commercial,CH4,ID,0.00059976,0.001316015,0.001295083,0.001581477,0.001484027,0.001397506,0.0012966,0.001066063,0.00087244,0.000671781,0.000540575,0.000424776,0.000439772,0.000457342,0.000453906,0.000444981,0.000439555,0.000443876,0.00046008,0.000487766,0.000532083
transportation,CH4,ID,0.00228927,0.00184028,0.00133713,0.00090613,0.000827484,0.000699204,0.000563859,0.000409989,0.00033045,0.000286899,0.000247251,0.00032232,0.00034925,0.00037716,0.00040785,0.00042453,0.00043911,0.00045079,0.00046056,0.00046304,0.00045944
industry,CO,ID,0.072048118,0.127428252,0.084912769,0.06779412,0.063565942,0.060473785,0.058624253,0.052429075,0.04974538,0.042031589,0.03666312,0.053922374,0.035791926,0.017567522,0.009814287,0.0070629,0.0070589,0.0070949,0.0071529,0.0072059,0.0072359
power,CO,ID,6.95E-05,0.00031313,0.000140976,0.00029531,0.000221008,0.000256601,0.000274823,0.000259631,0.000311466,0.000392352,0.000439087,0.00019814,0.000242143,0.000309724,0.000248313,0.000264459,0.000247904,0.000234231,0.00031277,0.000389582,0.000440888
residential commercial,CO,ID,0.058299064,0.050346036,0.02444584,0.008296685,0.007630132,0.007522377,0.007472228,0.006409792,0.005298265,0.004105746,0.003183362,0.002251292,0.002216187,0.002269505,0.002272443,0.002267512,0.002263888,0.002303466,0.00241309,0.002520918,0.002612699
transportation,CO,ID,0.334254312,0.134861232,0.104594441,0.106456518,0.082550823,0.065137647,0.049439008,0.04022551,0.035428878,0.035261084,0.031613619,0.037368882,0.038817119,0.038720195,0.038420667,0.038098923,0.038687688,0.039549202,0.040831579,0.043138821,0.047134052
industry,NH3,ID,0.0001088,0.00229983,0.001400844,0.00130731,0.0009205,0.0009238,0.000928,0.0009263,0.0009263,0.0009209,0.0009139,0.0009278,0.0009178,0.00090731,0.00090286,0.00090125,0.00090201,0.00090371,0.00090594,0.00090792,0.00090882
power,NH3,ID,0,1.84E-05,1.57E-05,3.58E-05,3.21E-05,4.12E-05,4.92E-05,5.51E-05,6.85E-05,8.88E-05,0.000100587,2.92E-05,3.32E-05,3.77E-05,3.25E-05,3.41E-05,3.49E-05,3.62E-05,4.46E-05,6.08E-05,7.95E-05
residential commercial,NH3,ID,0.00039179,0.000672934,0.000596653,0.000335186,0.000308332,0.000292169,0.000271141,0.000225871,0.000191487,0.000159553,0.000134369,0.00011179,0.000116002,0.000119564,0.000118612,0.000115612,0.000113485,0.000113639,0.000116334,0.000121578,0.00013031
transportation,NH3,ID,0.000473912,0.000468422,0.000481451,0.000487421,0.000417563,0.00039926,0.000381025,0.000355434,0.000344689,0.000335272,0.000307876,0.00033682,0.000345643,0.000356775,0.000377496,0.000390398,0.00040121,0.000412161,0.000420222,0.000426873,0.000432604
industry,NMVOC,ID,0.035540492,0.12102316,0.031048853,0.02838438,0.022055394,0.022499194,0.023678549,0.023564251,0.024268679,0.02409147,0.024469478,0.028339529,0.026386725,0.02427433,0.0236093,0.0237354,0.02427271,0.02477759,0.02529755,0.02587283,0.02648253
power,NMVOC,ID,1.17E-05,3.29E-05,9.43E-06,2.25E-05,1.59E-05,1.49E-05,1.31E-05,8.45E-06,8.62E-06,9.00E-06,8.96E-06,5.51E-06,5.43E-06,7.17E-06,5.64E-06,6.03E-06,5.51E-06,5.05E-06,6.93E-06,8.36E-06,8.96E-06
residential commercial,NMVOC,ID,0.014659826,0.005729479,0.003174855,0.00108793,0.000958541,0.000952182,0.000948169,0.000839682,0.000725122,0.000604384,0.000509512,0.000406337,0.000401626,0.00040583,0.000405741,0.000405067,0.000404481,0.000408199,0.000418934,0.00042933,0.000437831
transportation,NMVOC,ID,0.030043038,0.011965446,0.011079096,0.010845024,0.007986588,0.006298601,0.005000603,0.004248993,0.003954526,0.003831412,0.003374378,0.003764241,0.003846497,0.003950219,0.004079984,0.004149527,0.004252305,0.004353613,0.00445448,0.004573378,0.004719346
industry,NOx,ID,0.024589552,0.035970191,0.019143183,0.014783516,0.014186969,0.013847957,0.013673635,0.012695774,0.012355655,0.011089999,0.009906408,0.012525066,0.008990246,0.005448873,0.00406169,0.003686895,0.003860939,0.004042402,0.004227001,0.004377738,0.004434393
power,NOx,ID,0.000283195,0.00044993,9.97E-05,0.00017236,0.000106894,0.000122187,0.000122328,9.72E-05,0.00011304,0.000138097,0.000152048,5.13E-05,5.25E-05,5.99E-05,5.14E-05,5.40E-05,5.51E-05,5.69E-05,7.03E-05,9.55E-05,0.000124469
residential commercial,NOx,ID,0.002621129,0.003289824,0.003387258,0.002090008,0.00198154,0.001856863,0.001732799,0.00145525,0.001262066,0.001032118,0.000916622,0.000882293,0.000936772,0.000986748,0.000991959,0.000983268,0.00097986,0.000989395,0.001019647,0.001074728,0.001168616
transportation,NOx,ID,0.049999956,0.043247321,0.033339256,0.030472502,0.019731166,0.013930177,0.010465081,0.007670118,0.00679642,0.006355937,0.005806888,0.009580701,0.010369416,0.010752328,0.01137263,0.011913535,0.012382268,0.012817001,0.013183078,0.013453587,0.013568176
industry,OC,ID,0.001566057,0.002250222,0.0010834,0.00090864,0.00089907,0.00087946,0.00086981,0.0008213,0.00080148,0.00070872,0.00059516,0.00073683,0.0004657,0.000194,7.95E-05,4.13E-05,4.38E-05,4.65E-05,4.94E-05,5.15E-05,5.22E-05
power,OC,ID,4.36E-06,5.47E-05,1.18E-05,4.50E-05,2.02E-05,2.27E-05,1.91E-05,6.74E-06,5.89E-06,4.69E-06,3.68E-06,7.92E-06,9.35E-06,1.39E-05,1.02E-05,1.11E-05,9.18E-06,7.41E-06,1.14E-05,1.20E-05,9.06E-06
residential commercial,OC,ID,0.005411781,0.003665082,0.003305008,0.001076668,0.001041366,0.001036892,0.001044366,0.000903294,0.000752585,0.000584041,0.000458972,0.00033326,0.000325222,0.000333334,0.000334644,0.000334372,0.000333991,0.000339335,0.000354701,0.000366599,0.000370775
transportation,OC,ID,0.000771314,0.000398545,0.000383223,0.000341478,0.000207413,0.000144153,0.000106369,7.50E-05,7.36E-05,7.88E-05,8.53E-05,0.000102478,0.000104726,0.000102887,0.000102625,0.000103308,0.00010597,0.000108531,0.00011117,0.00011415,0.000116946
industry,PM2.5,ID,0.009219265,0.008781454,0.007528284,0.006360477,0.005347101,0.005302488,0.005280049,0.005131654,0.005072611,0.004751196,0.004333957,0.004846371,0.0039692,0.00309187,0.002739201,0.002638701,0.002669522,0.002701372,0.002731833,0.002756893,0.002764724
power,PM2.5,ID,5.50E-06,9.91E-05,1.80E-05,7.24E-05,3.80E-05,3.89E-05,3.22E-05,1.29E-05,1.11E-05,8.72E-06,6.65E-06,1.21E-05,1.28E-05,1.89E-05,1.39E-05,1.51E-05,1.26E-05,1.03E-05,1.56E-05,1.67E-05,1.33E-05
residential commercial,PM2.5,ID,0.008169126,0.006418219,0.00513699,0.00168314,0.001516605,0.001507112,0.001513348,0.001313002,0.001096351,0.000857597,0.000679743,0.000498391,0.000487169,0.000498044,0.00049991,0.000499593,0.000499141,0.000506542,0.000527371,0.000544348,0.000550634
